Age,Height,Weight,IQ,Ability to fight,Weapons?,Vehicles?,Food amount,Survival %
23,1.51,110.92,151,2,1,1,364.81,85.43
37,1.88,60.21,147,2,1,1,127.04,69.85
26,1.62,91.32,84,0,1,2,323.54,81.31
49,1.58,55.02,108,2,0,0,307.79,57.03
53,1.8,51.07,134,1,0,3,307.7,58.21
36,1.7,102.94,83,2,0,1,14.06,69.09
73,1.63,52.39,82,1,0,1,73.1,30.49
40,1.73,80.35,105,1,1,3,138.17,67.68
27,1.8,92.33,152,2,0,0,79.16,78.26
54,1.97,85.86,88,1,0,2,100.67,50.34
76,1.81,89.43,103,0,2,3,59.33,30.58
18,1.6,81.29,85,1,1,2,251.57,89.35
19,1.91,116.6,123,1,0,0,296.77,84.99
54,1.83,109.06,142,1,2,1,303.51,54.02
50,1.93,69.46,138,2,2,0,194.89,58.65
50,1.65,67.7,115,1,2,1,304.57,58.03
73,1.55,94.37,92,1,2,1,212.63,34.42
19,1.63,81.11,124,2,0,2,123.28,87.64
30,1.51,66.11,92,2,1,2,239.71,79.2
25,1.69,58.8,152,1,1,1,263.22,80.76
42,1.74,56.41,93,3,1,3,180.62,72.82
35,1.61,100.25,98,3,1,1,140.32,75.94
39,1.84,92.41,80,1,1,1,54.28,65.36
73,1.7,118.14,143,3,2,1,146.06,39.97
31,1.62,118.61,85,2,2,3,194.4,82.18
56,1.89,101.76,144,2,1,1,38.47,50.26
77,1.83,62.08,112,1,2,1,67.31,29.45
71,1.82,68.09,131,3,2,2,80.2,42.07
51,1.98,77.53,118,0,0,0,66.48,51.22
43,1.97,87.14,144,3,2,2,217.26,71.9
38,1.76,81.55,100,1,2,2,330.47,72.41
52,1.52,65.78,106,1,0,2,295.92,54.95
70,1.79,113.95,129,3,0,2,30.55,39.41
65,1.65,53.89,84,2,0,2,180.64,42.41
42,1.71,66.42,107,2,1,0,230.02,64.77
77,1.94,52.87,107,3,1,3,218.19,38.82
18,1.58,98.93,108,0,2,3,6.59,87.18
18,1.64,62.18,158,1,2,2,217.55,90.9
76,1.95,82.81,125,2,2,3,352.46,41.4
52,1.64,51.92,102,1,2,3,11.4,54.3
65,1.93,80.37,85,3,0,3,269.17,51.18
70,1.62,85.68,93,2,2,2,88.83,39.18
18,1.91,73.87,113,0,0,0,342.07,85.14
60,1.53,117.53,82,1,0,2,360.65,47.81
40,1.63,108.95,102,3,2,1,362.8,74.42
20,1.8,75.73,128,2,1,0,58.62,86.2
32,1.89,86.42,127,2,1,0,108.04,74.36
44,1.97,58.09,96,0,2,1,173.82,62.16
64,1.54,93.97,92,0,1,0,104.32,39.35
47,1.52,78.16,125,3,0,0,49.35,62.16
53,1.91,82.89,158,3,0,2,20.99,56.28
22,1.98,104.4,126,1,2,1,196.05,85.31
69,1.59,96.62,134,0,2,3,46.14,37.23
32,1.94,102.82,146,3,1,3,327.49,86.73
26,1.9,104.23,118,1,0,0,266.88,77.89
48,1.84,52.63,89,3,1,3,171.43,66.57
37,1.82,60.09,144,1,2,0,113.24,69.38
76,1.97,53.43,101,0,2,0,290.31,29.97
44,1.8,91.62,159,0,2,3,34.8,61.93
44,1.77,100.0,94,3,1,1,364.76,68.43
79,1.75,114.12,130,3,2,2,161.27,35.15
65,1.64,80.32,82,2,2,0,177.28,43.59
32,1.51,73.45,128,2,1,2,221.36,76.95
77,1.82,104.18,122,2,0,2,255.62,31.41
44,1.95,67.45,105,0,2,2,66.68,61.89
22,1.96,82.75,101,3,1,3,57.14,89.52
50,1.82,90.11,94,2,1,2,167.87,58.24
73,1.67,53.13,120,0,2,3,318.79,40.5
34,1.66,76.74,134,0,0,2,323.02,72.31
38,1.89,86.18,111,0,0,1,131.49,64.88
77,1.95,109.01,106,0,0,0,210.45,25.7
45,1.64,90.83,125,0,1,3,294.88,65.86
32,1.66,58.04,144,3,1,0,225.86,78.75
38,1.69,102.01,131,3,2,0,256.46,74.86
61,1.52,113.41,122,1,2,2,320.85,49.28
75,1.69,68.36,152,0,1,3,335.83,36.96
61,1.92,98.34,133,0,0,1,8.57,41.06
40,1.53,103.61,89,2,2,1,192.41,69.28
33,1.7,116.06,122,3,2,0,129.76,79.43
38,1.65,54.91,108,1,0,1,215.07,66.43
48,1.71,64.19,125,3,1,0,138.68,62.46
70,1.83,83.29,88,3,1,1,5.17,40.03
53,1.53,119.95,96,2,2,1,219.21,56.46
42,1.9,58.15,87,2,0,0,125.0,63.42
53,1.88,103.6,127,2,1,2,78.11,54.04
47,1.53,94.65,88,1,2,2,294.19,62.92
74,1.91,65.99,127,2,1,0,236.93,32.79
41,1.79,70.06,132,2,0,1,47.7,64.32
44,1.73,98.69,132,3,2,1,290.38,69.94
48,1.92,102.88,145,2,0,2,285.33,60.8
57,1.72,85.13,87,2,1,0,269.63,49.9
35,1.91,109.98,108,3,1,1,335.07,77.23
71,1.59,70.31,141,1,1,2,116.33,34.55
79,1.58,56.34,138,0,1,2,354.93,28.73
53,1.76,54.15,107,0,2,0,110.06,52.37
63,1.61,68.41,133,3,2,2,171.68,51.29
34,1.65,79.3,149,2,2,1,236.33,75.58
25,1.97,57.05,97,3,2,3,257.94,93.88
40,1.76,71.1,134,1,0,0,72.05,63.24
36,1.79,59.16,130,2,2,2,248.36,75.31
64,2.0,77.38,97,1,0,0,346.66,40.16
36,1.51,66.41,130,3,1,2,204.66,76.73
45,1.58,64.62,127,2,2,1,195.77,64.31
71,1.89,116.8,107,2,2,3,243.53,43.49
30,1.61,110.99,133,2,2,2,204.63,80.73
50,1.93,117.07,150,0,0,3,311.76,60.31
58,1.52,90.57,92,2,0,1,36.25,47.24
20,1.98,81.43,136,2,0,2,340.96,89.55
57,1.66,75.41,103,2,1,1,331.19,51.21
19,1.62,83.98,135,0,0,1,148.57,83.99
52,1.87,70.11,144,2,0,1,276.55,54.84
52,1.79,117.04,129,1,1,1,44.96,52.3
56,1.64,82.37,145,0,0,3,223.88,51.97
47,1.8,83.15,148,3,2,0,242.15,65.81
30,1.56,84.75,135,2,1,1,254.43,77.7
73,1.65,105.21,105,2,1,3,355.59,42.48
29,1.6,114.76,157,3,2,0,342.7,84.14
49,1.66,66.29,112,0,2,2,102.3,57.36
54,1.81,67.46,87,0,2,2,238.05,54.17
65,1.92,51.01,152,2,0,0,196.08,40.65
75,1.83,91.21,138,3,2,2,115.27,38.54
43,1.94,59.21,96,1,2,2,270.65,66.61
48,1.71,95.54,155,0,2,1,306.38,59.04
56,1.96,67.68,113,2,0,1,361.3,51.41
51,1.63,111.78,118,2,1,2,347.26,59.63
67,1.82,107.72,80,2,1,1,167.71,40.12
36,1.99,71.62,129,1,1,1,103.48,68.69
65,1.7,119.2,103,2,2,1,216.27,44.44
26,1.92,105.08,117,0,2,2,243.17,82.24
56,1.88,105.25,86,3,0,3,120.72,56.22
54,1.63,103.66,144,0,2,0,113.02,51.38
44,1.92,102.44,86,2,2,2,127.57,65.7
26,1.83,50.81,84,3,2,3,46.14,87.23
76,1.65,62.07,121,0,2,2,135.78,30.81
49,1.65,100.38,118,3,1,0,304.47,62.02
35,1.96,113.66,118,1,1,0,241.6,69.81
51,1.66,97.58,131,0,1,0,90.52,52.3
57,1.75,95.37,111,2,2,3,338.94,60.04
51,1.79,116.72,89,2,1,0,40.37,55.13
75,1.66,75.54,140,2,1,0,236.16,31.79
64,1.7,69.43,126,1,0,3,33.01,39.88
41,1.63,62.77,109,3,2,3,277.72,78.41
77,1.86,90.01,105,0,1,1,251.49,27.68
18,1.76,75.31,147,2,2,2,19.03,90.25
26,1.82,103.82,129,2,0,2,95.93,80.28
32,1.94,70.14,153,0,0,0,253.24,70.84
54,1.59,117.82,122,2,2,3,173.04,58.61
27,1.64,64.76,114,3,2,0,349.59,86.17
52,1.56,50.09,117,1,1,0,132.73,52.44
65,1.59,73.23,150,1,0,0,328.38,39.1
48,1.95,69.81,95,0,1,3,303.71,63.1
71,1.95,73.3,102,2,2,1,317.68,39.12
38,1.97,62.25,155,2,2,1,282.66,71.89
68,1.56,73.78,146,3,0,2,146.23,42.95
57,1.96,80.38,88,0,1,1,174.93,47.17
41,1.99,88.13,113,2,2,0,229.29,67.76
34,1.78,101.23,104,2,1,1,50.28,72.34
77,1.69,86.35,111,1,0,2,73.24,26.98
58,1.57,105.01,84,0,2,3,93.65,49.5
34,1.52,119.16,91,2,2,2,193.01,76.57
47,1.82,111.2,128,1,1,3,320.96,65.56
35,1.91,117.27,93,0,1,1,74.27,68.5
67,1.56,90.12,83,3,0,2,148.3,43.98
62,1.64,66.56,104,0,0,0,234.29,40.78
29,1.92,90.37,150,1,0,1,227.54,75.52
62,1.92,50.44,103,0,2,3,224.48,48.99
74,1.63,96.12,121,0,2,0,43.99,31.15
73,1.84,64.96,103,3,0,1,186.22,37.24
70,1.83,72.29,124,0,2,2,110.64,36.48
63,1.65,60.48,151,1,0,3,230.67,46.15
76,1.66,64.62,87,2,2,3,153.37,36.09
20,1.57,66.2,159,2,0,2,244.04,88.25
24,1.76,116.31,156,2,1,3,283.81,89.57
68,1.97,91.75,139,2,1,2,109.26,39.46
37,1.55,97.7,141,2,2,3,363.96,80.71
69,1.77,61.62,134,3,1,3,45.93,42.23
41,1.79,97.06,98,3,0,1,279.78,69.87
57,1.74,76.26,135,1,1,1,259.16,48.73
32,1.9,59.98,133,0,1,3,210.78,76.62
40,1.51,92.96,124,0,1,2,360.46,67.81
47,1.5,119.77,106,0,0,1,33.84,55.23
19,1.53,83.79,133,0,1,3,137.55,87.67
47,1.82,70.46,108,1,0,2,120.97,57.61
72,1.89,83.3,145,3,2,1,361.2,42.41
22,2.0,57.06,152,3,2,3,256.23,96.83
25,1.96,84.84,146,0,2,2,358.92,84.79
43,1.98,92.42,132,2,1,0,358.94,64.2
73,1.95,105.42,124,0,1,2,6.37,30.09
36,1.69,56.83,118,0,1,3,315.2,75.41
33,1.63,103.51,114,1,2,0,190.27,73.63
37,1.59,118.5,125,2,1,1,173.86,70.16
38,1.54,90.78,124,3,1,2,290.26,75.87
48,1.57,96.49,146,3,2,1,35.72,64.24
44,1.86,83.62,128,1,1,3,312.86,68.34
54,1.95,97.43,145,0,1,0,292.19,49.97
41,1.68,63.94,116,2,1,2,111.03,66.48
74,1.66,68.33,151,1,0,0,325.03,30.08
44,1.64,107.66,80,0,1,3,147.92,62.94
40,1.65,95.13,98,1,0,3,70.38,64.88
39,1.82,116.14,87,2,0,3,9.48,66.25
25,1.57,50.87,127,1,1,3,70.73,80.89
45,1.66,101.92,97,1,0,2,272.39,61.63
65,1.75,75.3,126,0,0,2,176.58,39.35
50,1.7,71.1,128,1,1,0,181.9,54.61
38,1.95,76.4,141,0,1,3,164.56,69.39
57,1.61,114.68,91,2,2,1,320.96,53.14
51,1.95,99.7,125,1,1,1,132.1,53.88
69,1.54,62.88,81,0,0,1,97.33,33.65
50,1.81,95.85,104,2,2,0,102.31,58.34
52,1.81,56.04,113,3,2,2,64.64,60.86
26,1.62,81.8,82,1,0,1,299.03,78.99
66,1.51,105.58,159,0,2,1,36.07,39.24
19,1.99,101.09,91,3,0,3,26.91,90.72
74,1.97,106.28,139,3,2,3,147.17,41.92
23,1.5,66.69,146,2,0,1,204.6,83.36
69,1.65,53.95,84,0,2,1,193.49,37.29
56,1.62,50.6,83,3,2,2,125.57,57.67
45,1.61,105.0,148,0,2,3,193.78,65.17
66,1.94,88.69,158,1,0,1,328.27,39.19
79,1.89,105.96,144,3,1,0,212.49,31.71
21,1.51,97.66,86,1,2,1,157.03,86.05
69,1.96,72.62,150,1,0,3,164.73,38.39
55,1.85,98.35,154,0,0,3,294.61,54.86
35,1.69,96.95,113,0,1,2,362.02,72.83
66,1.85,86.78,91,1,1,2,195.08,40.6
54,1.55,83.3,135,3,2,0,106.72,58.36
38,1.56,56.93,99,0,1,0,185.25,65.62
72,1.55,77.74,119,1,2,2,163.29,36.18
47,1.66,112.17,110,0,0,0,131.53,55.44
54,1.73,64.39,110,0,2,1,93.16,51.62
22,1.54,84.46,129,0,1,1,364.55,83.43
19,1.65,72.87,158,3,2,3,280.52,100.48
79,1.6,69.68,132,0,1,3,153.75,28.1
53,1.75,110.6,104,3,1,3,149.31,60.98
76,1.57,83.55,143,1,0,0,63.88,27.21
40,1.72,70.35,152,1,0,1,282.88,64.89
27,1.89,53.24,94,0,1,3,186.87,80.98
40,1.92,52.92,146,2,0,0,361.75,66.21
65,1.59,96.71,139,2,0,1,313.59,42.09
28,1.56,74.22,93,0,1,1,281.95,76.88
38,1.55,59.97,122,1,0,2,302.25,69.03
60,1.68,66.96,96,3,1,3,271.14,57.23
45,1.99,69.86,147,1,1,2,302.99,63.04
41,1.55,114.18,81,1,2,2,84.18,66.12
21,1.54,107.22,112,0,1,3,109.19,84.91
56,1.96,99.57,131,1,2,1,65.33,50.44
69,1.6,51.37,126,0,2,1,114.03,36.76
59,1.8,113.55,86,1,2,2,312.63,51.17
59,1.69,100.72,134,1,0,3,219.7,49.86
79,1.94,84.67,108,0,1,3,210.58,29.62
35,1.94,110.74,138,1,0,2,320.51,72.27
50,1.55,61.98,132,1,0,1,165.54,54.1
28,1.98,54.52,105,0,1,1,27.21,75.18
63,1.8,76.46,137,3,2,2,336.67,53.49
28,1.65,119.57,86,0,0,3,251.39,80.7
64,1.89,73.84,159,3,0,3,130.82,48.49
79,1.92,71.07,119,3,1,1,138.91,31.93
70,1.98,53.31,117,3,0,2,320.82,43.28
37,1.65,52.88,126,3,0,0,170.47,72.57
66,1.94,76.65,141,1,1,3,268.78,45.17
79,1.7,62.49,102,1,0,0,143.73,24.48
71,1.68,73.04,156,0,1,1,278.05,33.85
55,1.59,100.68,109,0,0,3,342.38,56.13
28,1.89,112.97,141,0,2,1,362.68,79.42
47,1.55,90.52,93,3,0,0,317.15,63.06
29,1.8,96.87,119,2,2,3,244.95,85.53
27,1.95,88.65,146,1,1,2,306.12,81.08
76,1.63,118.35,142,0,1,3,355.64,36.48
64,1.85,62.33,110,3,0,3,255.36,51.81
69,1.97,99.95,156,0,0,1,307.75,35.05
23,1.98,59.98,141,3,0,0,91.25,86.3
75,1.83,93.95,128,1,0,0,104.11,28.35
42,1.69,102.37,110,3,1,1,302.03,70.01
25,1.98,60.3,119,3,1,0,150.13,85.5
21,1.8,70.2,121,3,1,2,118.52,90.58
52,1.53,102.73,109,0,2,0,191.26,53.64
73,1.61,98.65,141,0,1,0,97.18,30.32
47,1.62,85.45,90,2,1,0,360.41,60.2
68,1.76,104.6,111,1,2,2,31.74,38.42
37,1.54,66.42,109,1,2,0,120.84,69.4
75,1.71,63.73,132,0,0,2,161.39,29.15
49,1.65,50.21,103,2,0,3,142.36,59.8
70,1.9,115.13,144,3,0,1,295.1,40.97
37,1.72,107.7,85,1,2,1,264.34,70.76
55,1.88,77.58,111,0,0,3,235.95,53.29
78,1.65,75.97,106,3,2,3,203.34,39.42
26,1.67,103.83,141,1,2,3,39.41,81.05
20,1.93,84.67,94,1,2,0,279.3,86.93
76,1.83,98.84,91,3,2,0,60.23,36.2
66,1.77,113.81,117,0,0,0,205.58,36.69
22,1.56,71.16,125,1,1,2,22.46,82.3
30,1.54,77.27,143,1,0,0,219.62,73.73
67,1.86,82.0,129,0,0,2,34.67,35.46
54,1.65,60.04,135,3,1,3,85.9,58.29
73,1.76,101.36,133,2,1,0,48.88,33.16
64,1.74,63.05,86,0,1,3,25.97,39.69
31,1.91,57.36,102,0,0,2,216.11,73.88
22,1.96,57.68,131,2,2,3,247.81,92.61
73,1.76,113.33,106,2,0,2,354.36,36.72
77,1.77,90.3,101,3,1,1,319.8,35.13
68,1.54,90.01,103,1,1,3,80.54,38.15
74,1.62,101.55,154,0,1,1,213.89,30.43
75,1.51,98.16,147,0,2,1,100.38,30.67
49,1.53,71.14,121,3,1,2,228.1,64.04
71,1.87,56.19,156,1,0,0,88.09,32.29
72,1.55,106.64,98,3,0,0,33.85,37.11
45,1.54,56.13,83,0,2,1,211.31,61.41
35,1.72,93.13,90,3,0,1,260.69,75.74
28,1.7,65.41,127,3,1,0,211.24,82.7
66,1.67,73.23,85,2,2,2,125.04,43.67
78,1.71,82.33,134,2,0,3,190.47,32.08
22,1.69,92.5,93,0,2,1,99.65,83.66
19,1.53,113.71,94,0,1,2,51.94,84.69
43,1.89,64.49,98,3,2,0,48.12,69.16
34,1.52,84.03,150,3,0,1,346.43,77.31
74,1.52,53.24,90,0,2,3,26.63,31.71
62,1.92,115.74,150,0,0,2,220.11,42.94
79,1.68,99.91,86,2,1,1,117.01,27.78
78,1.73,92.06,100,1,2,1,119.78,28.8
67,1.86,58.79,129,1,2,3,316.46,47.44
48,1.93,114.06,122,1,2,2,47.88,58.64
68,1.73,66.54,124,0,0,0,50.53,34.17
44,1.94,96.15,123,2,0,1,1.02,61.01
75,1.89,63.2,140,1,2,0,202.01,31.67
53,1.84,119.84,90,2,1,3,124.23,56.31
51,1.8,119.03,138,1,2,2,315.51,59.21
67,1.62,76.13,100,0,2,2,161.06,40.15
39,1.74,97.72,122,1,1,0,156.66,65.52
45,1.78,117.82,113,3,1,1,144.09,65.96
52,1.78,112.99,111,1,1,1,358.36,54.39
62,1.68,80.91,114,3,0,1,191.39,48.28
27,1.95,53.99,110,2,2,0,231.65,81.77
53,1.66,83.0,125,3,2,2,158.17,61.11
48,1.77,99.73,146,0,1,0,113.6,55.38
74,1.52,59.47,145,3,1,1,291.18,37.94
19,1.8,116.21,139,0,2,0,214.66,86.72
42,1.5,109.44,116,0,1,3,102.12,63.72
63,1.65,90.86,85,1,1,1,314.47,43.1
44,1.9,65.15,125,1,2,2,321.21,66.28
58,1.5,99.3,140,3,2,3,152.09,58.06
76,1.82,91.52,120,0,2,1,132.18,29.88
55,1.62,50.25,110,3,2,1,265.09,58.77
68,1.64,119.62,141,3,0,1,264.79,42.77
76,1.64,58.3,129,0,2,3,321.17,37.57
68,1.6,75.56,128,1,2,3,128.23,41.42
39,1.62,95.82,119,2,1,2,263.07,70.51
59,1.64,107.02,156,0,1,2,188.41,46.51
68,1.6,80.33,110,2,1,0,184.78,38.62
51,1.71,86.47,158,3,0,3,84.07,60.24
58,1.99,95.72,84,0,0,2,57.39,44.77
72,1.91,83.56,150,2,0,3,293.6,40.83
70,1.83,81.14,122,1,0,3,103.66,35.76
19,1.95,51.5,147,2,1,1,297.42,88.98
74,1.83,92.52,129,3,2,3,48.85,39.3
26,1.68,60.59,128,0,1,2,297.02,80.96
29,1.65,60.74,156,0,2,2,152.95,78.04
31,1.55,50.05,159,0,0,1,93.23,71.62
20,1.88,108.22,82,2,0,3,268.38,92.16
79,1.84,109.68,96,2,2,1,235.2,30.57
23,1.68,73.78,94,1,0,1,268.26,81.79
34,1.73,106.6,118,1,2,2,293.71,75.92
67,1.6,71.58,136,0,1,0,76.75,36.26
22,1.86,56.41,153,3,2,3,125.9,93.36
39,1.79,73.16,143,2,2,0,18.52,69.06
18,1.52,64.34,115,0,0,3,153.07,88.08
43,1.73,79.71,127,3,2,1,20.56,69.14
61,1.8,54.8,89,0,1,1,153.98,43.03
36,1.54,83.66,114,0,2,0,11.63,69.04
66,1.53,106.17,85,1,0,2,100.88,38.35
22,1.55,95.69,139,2,1,3,218.85,89.84
72,1.59,53.08,90,3,0,1,2.74,37.02
64,1.68,116.34,154,3,0,3,212.9,50.68
57,1.52,55.1,87,1,2,1,283.07,50.89
28,1.92,111.7,118,3,0,2,316.74,85.22
52,1.58,87.35,115,0,2,1,26.75,53.18
19,1.57,75.5,151,3,1,0,87.49,91.29
38,1.82,55.73,117,1,2,1,28.8,68.19
35,1.72,100.89,86,0,2,0,296.63,70.99
19,1.66,88.11,108,0,0,3,30.85,83.82
60,1.8,65.47,81,1,1,1,139.66,44.93
74,1.93,78.28,142,2,1,0,85.37,32.29
69,1.81,116.75,116,2,2,0,252.22,39.84
29,1.55,55.03,94,2,2,2,201.47,81.69
51,1.52,81.42,159,0,1,2,334.91,56.47
77,1.76,98.63,131,3,0,3,321.43,40.57
26,1.85,92.32,90,2,1,0,153.98,80.51
41,1.66,110.41,104,1,2,0,33.42,65.11
20,1.91,66.65,158,3,2,3,111.8,94.98
76,1.86,58.22,155,2,0,2,85.41,30.14
75,1.69,80.04,81,1,1,3,57.38,30.53
40,1.65,84.79,104,2,1,3,71.66,67.91
36,1.93,73.07,101,2,0,3,107.34,71.86
38,1.92,107.19,86,1,0,3,220.5,70.88
62,1.82,95.3,124,2,0,2,84.91,44.13
46,1.62,119.71,118,0,0,1,195.41,57.3
40,1.56,71.45,100,2,0,2,201.52,67.69
22,1.66,66.48,127,1,0,0,259.29,81.86
64,1.92,117.47,103,3,0,3,141.1,48.76
50,1.73,88.08,100,0,2,0,325.91,56.09
61,1.57,67.01,82,3,2,2,129.38,52.73
68,1.72,95.84,159,0,0,3,236.81,40.32
30,1.82,53.12,120,0,0,0,258.92,72.86
72,1.96,116.83,145,2,0,2,201.82,35.69
36,1.5,83.09,112,2,2,3,305.89,80.16
47,1.58,81.41,80,1,0,2,45.05,56.6
22,1.52,116.55,94,3,0,2,23.47,87.31
63,1.79,92.67,126,3,2,0,214.32,49.71
73,1.76,54.14,96,3,1,3,332.29,45.86
50,1.96,72.33,143,2,1,1,211.39,57.41
28,1.97,78.16,99,0,2,0,182.24,77.61
73,1.79,94.9,124,3,2,3,153.39,43.09
19,1.98,77.47,131,0,0,2,224.3,85.99
66,1.97,98.34,115,2,2,0,216.73,42.72
22,1.64,115.57,140,2,2,1,182.67,87.22
74,1.66,68.93,104,1,2,3,191.82,37.12
68,1.62,79.03,82,2,1,0,168.08,38.56
71,1.93,80.24,107,2,1,3,18.61,35.5
22,1.92,117.33,127,3,1,1,361.02,90.41
65,2.0,77.3,145,3,2,1,228.0,48.52
74,1.58,75.63,117,2,0,0,56.21,31.19
34,1.58,57.98,100,1,2,1,104.97,72.7
70,1.55,80.0,127,2,0,0,75.99,35.25
44,1.96,77.81,121,0,0,2,240.24,61.2
49,1.69,90.27,81,2,2,1,124.88,59.83
73,1.89,117.91,123,0,2,1,54.65,32.36
42,1.65,113.62,152,3,0,3,203.99,72.44
56,1.66,65.38,80,1,2,3,111.0,52.96
55,1.71,64.16,86,2,1,1,41.61,51.28
49,1.84,78.34,95,1,0,2,354.94,58.73
51,1.5,69.32,140,2,1,3,134.21,58.58
40,1.85,86.28,129,0,1,2,241.86,66.23
59,1.6,103.83,103,0,2,2,295.89,49.95
58,1.92,84.51,144,1,2,2,358.99,52.79
55,1.92,99.07,94,3,0,0,226.96,54.76
76,1.71,113.82,158,1,2,2,224.04,32.99
24,1.63,70.4,127,1,2,1,66.25,82.44
68,1.51,51.63,143,2,0,3,298.8,44.97
47,1.86,89.37,150,2,0,1,187.57,59.25
40,1.96,83.45,149,2,2,3,254.48,74.79
78,1.55,59.97,158,0,1,1,69.3,25.46
46,1.53,59.63,124,3,1,0,266.9,64.89
76,1.57,94.78,148,2,0,1,186.55,30.24
67,1.62,77.91,85,2,0,2,79.05,39.05
70,1.74,61.4,149,2,1,0,310.41,37.04
58,1.61,85.54,86,3,0,1,332.56,53.22
72,1.63,62.11,137,3,2,3,337.86,49.01
43,1.77,63.43,151,0,0,2,250.74,62.34
53,1.61,81.58,146,0,0,1,287.52,50.92
51,1.68,75.33,118,2,1,1,24.84,55.17
66,1.75,118.94,88,3,2,3,262.77,53.01
66,1.69,81.6,111,3,0,1,73.96,43.49
30,1.63,93.74,122,0,1,3,169.12,77.51
27,1.62,87.16,130,1,0,3,337.7,85.01
77,1.82,60.8,159,2,2,0,10.75,31.04
70,1.95,91.93,140,1,1,2,60.19,34.8
78,1.51,108.12,123,1,1,2,5.2,26.07
74,1.89,93.72,111,0,0,2,23.97,28.32
42,1.88,66.78,112,1,2,3,85.04,66.27
25,1.99,67.53,125,2,0,1,255.38,81.7
22,1.7,71.62,93,3,1,1,363.58,90.42
76,1.99,110.61,99,2,1,0,31.05,30.1
48,1.58,86.17,148,3,1,3,177.54,66.73
61,1.83,65.57,158,2,0,1,122.89,44.82
35,1.93,92.8,92,0,1,3,247.99,74.61
56,1.71,90.96,108,3,2,2,315.33,60.2
55,1.95,56.19,126,0,0,1,90.41,47.6
39,1.55,73.86,144,2,1,1,108.13,67.72
37,1.51,103.91,84,2,1,0,97.92,69.33
26,1.62,60.69,152,3,0,1,185.56,84.24
50,1.94,105.9,146,3,2,0,39.3,62.13
19,1.63,69.26,139,2,1,1,39.5,87.26
26,1.89,78.19,139,3,1,0,130.97,84.44
47,1.5,101.97,105,1,0,0,288.51,56.96
67,1.64,69.56,82,3,0,0,162.22,42.54
67,1.64,82.04,80,1,0,1,318.52,38.12
67,1.93,79.05,108,1,1,0,216.49,37.72
52,1.72,91.35,84,1,0,3,295.17,58.87
20,1.74,88.89,140,0,0,3,125.21,85.34
77,1.79,57.79,151,2,0,3,176.08,32.7
42,1.8,73.93,122,0,0,1,330.94,62.21
73,1.93,62.98,83,3,2,0,163.88,39.55
36,1.82,70.47,138,0,1,1,277.9,68.85
64,1.66,86.89,152,2,2,3,9.9,44.26
56,1.65,58.24,93,3,2,0,65.55,56.22
55,1.97,60.44,152,2,0,3,319.02,58.51
77,1.71,97.08,83,2,0,1,335.38,30.24
48,1.81,79.08,135,3,2,3,182.69,68.87
62,1.97,62.21,87,0,2,0,28.93,43.1
55,1.93,105.06,115,0,2,0,195.71,50.65
38,1.76,86.56,103,3,2,1,51.87,74.35
72,1.67,81.67,115,1,1,1,284.57,33.9
77,1.78,78.27,121,0,1,3,215.38,31.74
60,1.87,92.04,87,1,0,0,334.21,44.11
30,1.96,79.28,137,2,0,3,358.09,84.55
54,1.81,71.58,102,3,0,3,101.47,57.71
45,1.98,76.03,136,1,0,2,211.11,60.82
42,1.93,65.8,145,1,2,1,233.32,65.56
40,1.67,50.05,94,1,0,0,57.32,63.19
61,1.83,112.39,140,2,1,2,155.97,47.08
72,1.54,81.47,142,2,0,1,179.22,34.2
66,1.91,68.12,114,1,2,3,135.43,43.61
69,1.96,68.96,102,2,0,3,32.44,36.87
27,1.67,94.16,158,1,2,1,92.88,79.62
25,1.52,71.01,104,0,2,1,234.43,81.56
60,1.76,118.1,126,3,0,0,129.33,49.43
53,1.86,112.5,141,1,0,0,41.8,50.14
66,1.71,116.36,107,1,1,2,242.79,41.24
53,1.92,59.37,83,1,0,1,7.52,50.05
37,1.99,89.14,138,1,1,0,266.15,67.89
38,1.96,57.21,135,3,1,3,39.82,73.06
40,1.63,73.85,108,3,0,2,34.16,69.46
24,1.76,55.16,106,2,1,2,220.42,84.94
37,1.76,58.71,154,1,2,0,28.07,69.09
20,1.92,118.22,84,0,1,3,270.56,90.22
79,1.86,72.29,122,1,2,0,275.78,27.92
76,1.79,116.46,87,2,1,1,303.78,32.03
78,1.62,61.7,153,3,2,1,95.76,34.64
24,1.73,108.24,127,1,1,2,150.81,82.01
47,1.78,51.59,105,0,2,1,299.55,60.0
44,1.64,90.83,112,0,2,0,149.11,61.5
60,1.78,51.96,108,3,2,1,107.03,52.71
41,1.71,111.55,136,2,2,3,49.86,68.33
44,1.99,69.15,103,3,1,1,15.31,66.1
55,1.99,103.71,104,0,0,1,344.98,49.3
55,1.58,101.77,151,0,2,2,188.85,52.52
71,1.61,109.8,111,1,1,0,113.78,33.38
19,1.81,95.92,115,0,1,2,244.47,87.26
74,1.75,62.0,93,3,2,2,36.18,38.48
71,1.93,95.76,139,1,1,3,73.86,34.97
76,1.52,104.71,113,1,0,0,311.49,28.04
63,1.61,69.65,152,3,2,3,228.05,55.08
74,1.9,69.61,126,2,2,2,9.5,34.13
51,1.99,85.28,111,1,0,0,109.41,52.37
53,1.94,71.36,102,1,0,1,320.67,52.14
70,1.52,72.37,84,2,0,1,287.96,36.92
34,1.68,57.73,133,1,2,2,272.73,75.64
